taxa_inventory_id,id,taxon_full_name,observer_id,x,y
79,89149,Ficus obliqua,4,165.3601983469,-21.329677105
79,89150,Storckiella pancheri,4,165.3601983469,-21.329677105
79,89151,Ficus habrophylla,4,165.3601983469,-21.329677105
79,89152,Pandanus,4,165.3601983469,-21.329677105
79,89153,Agatea rufotomentosa,4,165.3601983469,-21.329677105
79,89154,Semecarpus atra,4,165.3601983469,-21.329677105
79,89155,Cupaniopsis petiolulata,4,165.3601983469,-21.329677105
79,89156,Casuarina collina,4,165.3601983469,-21.329677105
79,89157,Cryptocarya elliptica,4,165.3601983469,-21.329677105
79,89158,Garcinia puat,4,165.3601983469,-21.329677105
79,89159,Diospyros fasciculosa,4,165.3601983469,-21.329677105
80,89160,Tapeinosperma wagapense,4,165.374775,-21.332625
80,89161,Hedycarya engleriana,4,165.374775,-21.332625
80,89162,Tabernaemontana cerifera,4,165.374775,-21.332625
80,89163,Fagraea berteroana,4,165.374775,-21.332625
80,89164,Crossostylis grandiflora,4,165.374775,-21.332625
80,89165,Garcinia puat,4,165.374775,-21.332625
80,89166,Chambeyronia macrocarpa,4,165.374775,-21.332625
80,89167,Dicksonia thyrsopteroides,4,165.374775,-21.332625
80,89168,Meryta balansae,4,165.374775,-21.332625
80,89169,Melaleuca quinquenervia,4,165.374775,-21.332625
80,89170,Plerandra gabriellae,4,165.374775,-21.332625
80,89171,Geissois racemosa,4,165.374775,-21.332625
80,89172,Diospyros macrocarpa,4,165.374775,-21.332625
80,89173,Cupaniopsis sylvatica,4,165.374775,-21.332625
80,89174,Spiraeanthemum densiflorum,4,165.374775,-21.332625
80,89175,Guioa villosa,4,165.374775,-21.332625
80,89176,Bischofia javanica,4,165.374775,-21.332625
80,89177,Ficus racemigera,4,165.374775,-21.332625
80,89178,Ficus habrophylla,4,165.374775,-21.332625
80,89179,Phyllanthus billardierei,4,165.374775,-21.332625
80,89180,Syzygium lateriflorum,4,165.374775,-21.332625
80,89181,Acronychia laevis,4,165.374775,-21.332625
80,89182,Guioa ovalis,4,165.374775,-21.332625
80,89183,Oxera robusta,4,165.374775,-21.332625
80,89184,Semecarpus atra,4,165.374775,-21.332625
81,89185,Cerbera manghas,21,165.095687,-21.352837
81,89186,Codiaeum peltatum,21,165.095687,-21.352837
81,89187,Ficus prolixa,21,165.095687,-21.352837
81,89188,Gardenia urvillei,21,165.095687,-21.352837
81,89189,Mimusops elengi,21,165.095687,-21.352837
81,89190,Semecarpus atra,21,165.095687,-21.352837
81,89191,Phyllanthus billardierei,21,165.095687,-21.352837
81,89192,Premna serratifolia,21,165.095687,-21.352837
81,89204,Arytera collina,21,165.095687,-21.352837
81,89205,Cleistanthus stipitatus,21,165.095687,-21.352837
81,89206,Dysoxylum bijugum,21,165.095687,-21.352837
81,89207,Homalium deplanchei,21,165.095687,-21.352837
81,89208,Denhamia fournieri (Pancher & Sebert) M.P.Simmons subsp. fournieri,21,165.095687,-21.352837
81,89209,Pisonia artensis,21,165.095687,-21.352837
81,89210,Streblus pendulinus,21,165.095687,-21.352837
82,89193,Arytera arcuata,21,165.056937,-21.353373
82,89194,Arytera collina,21,165.056937,-21.353373
82,89195,Codiaeum peltatum,21,165.056937,-21.353373
82,89196,Cupaniopsis trigonocarpa,21,165.056937,-21.353373
82,89197,Gardenia urvillei,21,165.056937,-21.353373
82,89198,Mammea neurophylla,21,165.056937,-21.353373
82,89199,Pisonia artensis,21,165.056937,-21.353373
82,89200,Semecarpus atra,21,165.056937,-21.353373
83,89201,Guioa gracilis,21,165.065026,-21.366179
83,89202,Premna serratifolia,21,165.065026,-21.366179
83,89203,Psydrax odorata,21,165.065026,-21.366179
84,89211,Celtis,21,165.089928,-21.369797
84,89212,Diospyros fasciculosa,21,165.089928,-21.369797
84,89213,Phyllanthus billardierei,21,165.089928,-21.369797
84,89214,Guioa gracilis,21,165.089928,-21.369797
84,89215,Dallachya vitiensis,21,165.089928,-21.369797
85,89216,Acronychia laevis,21,165.061506,-21.315749
85,89217,Alstonia balansae,21,165.061506,-21.315749
85,89218,Arytera arcuata,21,165.061506,-21.315749
85,89219,Casuarina collina,21,165.061506,-21.315749
85,89220,Diospyros minimifolia,21,165.061506,-21.315749
85,89221,Gardenia urvillei,21,165.061506,-21.315749
85,89222,Phyllanthus billardierei,21,165.061506,-21.315749
85,89223,Melaleuca quinquenervia,21,165.061506,-21.315749
85,89224,Huberantha nitidissima,21,165.061506,-21.315749
85,89225,Dallachya vitiensis,21,165.061506,-21.315749
85,89226,Semecarpus atra,21,165.061506,-21.315749
86,89227,Alphitonia neocaledonica,21,165.006885,-21.297049
86,89228,Alstonia balansae,21,165.006885,-21.297049
86,89229,Austrobuxus carunculatus,21,165.006885,-21.297049
86,89230,Casearia silvana,21,165.006885,-21.297049
86,89231,Cloezia artensis,21,165.006885,-21.297049
86,89232,Erythroxylum novocaledonicum,21,165.006885,-21.297049
86,89233,Eugenia gacognei,21,165.006885,-21.297049
86,89234,Gardenia urvillei,21,165.006885,-21.297049
86,89235,Guioa gracilis,21,165.006885,-21.297049
86,89236,Halfordia kendack,21,165.006885,-21.297049
86,89237,Homalium deplanchei,21,165.006885,-21.297049
86,89238,Denhamia fournieri (Pancher & Sebert) M.P.Simmons subsp. fournieri,21,165.006885,-21.297049
86,89239,Osmanthus austrocaledonicus,21,165.006885,-21.297049
86,89240,Tabernaemontana cerifera,21,165.006885,-21.297049
86,89241,Premna serratifolia,21,165.006885,-21.297049
86,89242,Psydrax odorata,21,165.006885,-21.297049
86,89243,Rauvolfia semperflorens,21,165.006885,-21.297049
86,89244,Styphelia cymbulae,21,165.006885,-21.297049
87,89245,Alstonia balansae,21,165.01393,-21.301951
87,89246,Arthroclianthus,21,165.01393,-21.301951
87,89247,Arytera arcuata,21,165.01393,-21.301951
87,89248,Casearia silvana,21,165.01393,-21.301951
87,89249,Casuarina collina,21,165.01393,-21.301951
87,89250,Cerbera manghas,21,165.01393,-21.301951
87,89251,Cleistanthus stipitatus,21,165.01393,-21.301951
87,89252,Codiaeum peltatum,21,165.01393,-21.301951
87,89253,Cupaniopsis trigonocarpa,21,165.01393,-21.301951
87,89254,Cynometra ramiflora,21,165.01393,-21.301951
87,89255,Diospyros fasciculosa,21,165.01393,-21.301951
87,89256,Diospyros minimifolia,21,165.01393,-21.301951
87,89257,Diospyros samoensis,21,165.01393,-21.301951
87,89258,Dysoxylum bijugum,21,165.01393,-21.301951
87,89259,Eugenia gacognei,21,165.01393,-21.301951
87,89260,Fontainea pancheri,21,165.01393,-21.301951
87,89261,Gardenia urvillei,21,165.01393,-21.301951
87,89262,Phyllanthus billardierei,21,165.01393,-21.301951
87,89263,Guioa gracilis,21,165.01393,-21.301951
87,89264,Micromelum minutum,21,165.01393,-21.301951
87,89265,Mimusops elengi,21,165.01393,-21.301951
87,89266,Pleurostylia opposita,21,165.01393,-21.301951
87,89267,Podonephelium davidsonii,21,165.01393,-21.301951
87,89268,Premna serratifolia,21,165.01393,-21.301951
87,89269,Psydrax odorata,21,165.01393,-21.301951
87,89270,Dallachya vitiensis,21,165.01393,-21.301951
88,89271,Acacia simplex,21,164.942395,-21.286071
88,89272,Acacia spirorbis,21,164.942395,-21.286071
88,89273,Alstonia balansae,21,164.942395,-21.286071
88,89274,Arytera arcuata,21,164.942395,-21.286071
88,89275,Arytera collina,21,164.942395,-21.286071
88,89276,Casearia silvana,21,164.942395,-21.286071
88,89277,Casuarina collina,21,164.942395,-21.286071
88,89278,Celtis conferta,21,164.942395,-21.286071
88,89279,Cerbera manghas,21,164.942395,-21.286071
88,89280,Cleistanthus stipitatus,21,164.942395,-21.286071
88,89281,Croton insularis,21,164.942395,-21.286071
88,89282,Diospyros fasciculosa,21,164.942395,-21.286071
88,89283,Diospyros minimifolia,21,164.942395,-21.286071
88,89284,Dysoxylum bijugum,21,164.942395,-21.286071
88,89285,Erythroxylum novocaledonicum,21,164.942395,-21.286071
88,89286,Fontainea pancheri,21,164.942395,-21.286071
88,89287,Gardenia urvillei,21,164.942395,-21.286071
88,89288,Geijera,21,164.942395,-21.286071
88,89289,Hybanthus caledonicus,21,164.942395,-21.286071
88,89290,Pycnandra filipes,21,164.942395,-21.286071
88,89291,Mimusops elengi,21,164.942395,-21.286071
88,89292,Planchonella cinerea,21,164.942395,-21.286071
88,89293,Pleurostylia opposita,21,164.942395,-21.286071
88,89294,Premna serratifolia,21,164.942395,-21.286071
88,89295,Rauvolfia semperflorens,21,164.942395,-21.286071
88,89296,Dallachya vitiensis,21,164.942395,-21.286071
88,89297,Santalum austrocaledonicum,21,164.942395,-21.286071
89,89298,Acronychia laevis,21,164.446196,-20.287297
89,89299,Aglaia elaeagnoidea,21,164.446196,-20.287297
89,89300,Arthroclianthus,21,164.446196,-20.287297
89,89301,Atractocarpus,21,164.446196,-20.287297
89,89302,Barringtonia,21,164.446196,-20.287297
89,89303,Calophyllum caledonicum,21,164.446196,-20.287297
89,89304,Cerbera manghas,21,164.446196,-20.287297
89,89305,Cleistanthus stipitatus,21,164.446196,-20.287297
89,89306,Codiaeum peltatum,21,164.446196,-20.287297
89,89307,Crossostylis grandiflora,21,164.446196,-20.287297
89,89308,Croton insularis,21,164.446196,-20.287297
89,89309,Cyphophoenix elegans,21,164.446196,-20.287297
89,89310,Diospyros fasciculosa,21,164.446196,-20.287297
89,89311,Elaeocarpus rotundifolius,21,164.446196,-20.287297
89,89312,Elattostachys apetala,21,164.446196,-20.287297
89,89313,Ficus habrophylla,21,164.446196,-20.287297
89,89314,Gardenia urvillei,21,164.446196,-20.287297
89,89315,Geissois racemosa,21,164.446196,-20.287297
89,89316,Melaleuca quinquenervia,21,164.446196,-20.287297
89,89317,Tabernaemontana cerifera,21,164.446196,-20.287297
89,89318,Pleurostylia opposita,21,164.446196,-20.287297
89,89319,Huberantha nitidissima,21,164.446196,-20.287297
89,89320,Semecarpus atra,21,164.446196,-20.287297
89,89321,Syzygium aggregatum,21,164.446196,-20.287297
90,89322,Acacia spirorbis,21,164.455761,-20.285779
90,89323,Acronychia laevis,21,164.455761,-20.285779
90,89324,Aglaia elaeagnoidea,21,164.455761,-20.285779
90,89325,Atractocarpus,21,164.455761,-20.285779
90,89326,Alstonia,21,164.455761,-20.285779
90,89327,Cerbera manghas,21,164.455761,-20.285779
90,89328,Cleidion vieillardii Baill. var. vieillardii,21,164.455761,-20.285779
90,89329,Cleistanthus stipitatus,21,164.455761,-20.285779
90,89330,Cloezia artensis,21,164.455761,-20.285779
90,89331,Codiaeum peltatum,21,164.455761,-20.285779
90,89332,Croton insularis,21,164.455761,-20.285779
90,89333,Delarbrea,21,164.455761,-20.285779
90,89334,Diospyros fasciculosa,21,164.455761,-20.285779
90,89335,Diospyros parviflora,21,164.455761,-20.285779
90,89336,Elattostachys apetala,21,164.455761,-20.285779
90,89337,Eugenia gacognei,21,164.455761,-20.285779
90,89338,Ficus habrophylla,21,164.455761,-20.285779
90,89339,Garcinia pedicellata,21,164.455761,-20.285779
90,89340,Gardenia urvillei,21,164.455761,-20.285779
90,89341,Phyllanthus billardierei,21,164.455761,-20.285779
90,89342,Hunga,21,164.455761,-20.285779
90,89343,Ixora cauliflora,21,164.455761,-20.285779
90,89344,Ixora collina,21,164.455761,-20.285779
90,89345,Ixora opuloides,21,164.455761,-20.285779
90,89346,Lethedon,21,164.455761,-20.285779
90,89347,Denhamia fournieri,21,164.455761,-20.285779
90,89348,Meryta,21,164.455761,-20.285779
90,89349,Mimusops elengi,21,164.455761,-20.285779
90,89350,Ormocarpum orientale,21,164.455761,-20.285779
90,89351,Pleurostylia opposita,21,164.455761,-20.285779
90,89352,Huberantha nitidissima,21,164.455761,-20.285779
90,89353,Premna serratifolia,21,164.455761,-20.285779
90,89354,Semecarpus atra,21,164.455761,-20.285779
90,89355,Storckiella,21,164.455761,-20.285779
91,89356,Acacia simplex,21,166.011448,-21.97927
91,89357,Albizia saman,21,166.011448,-21.97927
91,89358,Alectryon carinatum,21,166.011448,-21.97927
91,89359,Arytera chartacea,21,166.011448,-21.97927
91,89360,Arytera collina,21,166.011448,-21.97927
91,89361,Casearia silvana,21,166.011448,-21.97927
91,89362,Cloezia artensis,21,166.011448,-21.97927
91,89363,Croton insularis,21,166.011448,-21.97927
91,89364,Diospyros pustulata,21,166.011448,-21.97927
91,89365,Drypetes deplanchei,21,166.011448,-21.97927
91,89366,Dysoxylum bijugum,21,166.011448,-21.97927
91,89367,Eugenia gacognei,21,166.011448,-21.97927
91,89368,Euroschinus,21,166.011448,-21.97927
91,89369,Excoecaria agallocha,21,166.011448,-21.97927
91,89370,Fontainea pancheri,21,166.011448,-21.97927
91,89371,Guettarda speciosa,21,166.011448,-21.97927
91,89372,Hernandia nymphaeifolia,21,166.011448,-21.97927
91,89373,Homalium deplanchei,21,166.011448,-21.97927
91,89374,Pycnandra sclerophylla,21,166.011448,-21.97927
91,89375,Planchonella luteocostata,21,166.011448,-21.97927
91,89376,Premna serratifolia,21,166.011448,-21.97927
91,89377,Psydrax odorata,21,166.011448,-21.97927
91,89378,Semecarpus atra,21,166.011448,-21.97927
92,89379,Acacia spirorbis,21,165.077224,-21.321421
92,89380,Acronychia laevis,21,165.077224,-21.321421
92,89381,Acropogon jaffrei,21,165.077224,-21.321421
92,89382,Aleurites moluccana,21,165.077224,-21.321421
92,89383,Alstonia balansae,21,165.077224,-21.321421
92,89384,Baloghia inophylla,21,165.077224,-21.321421
92,89385,Calophyllum caledonicum,21,165.077224,-21.321421
92,89386,Casearia deplanchei,21,165.077224,-21.321421
92,89387,Cerbera manghas,21,165.077224,-21.321421
92,89388,Cleistanthus stipitatus,21,165.077224,-21.321421
92,89389,Cloezia artensis,21,165.077224,-21.321421
92,89390,Codiaeum peltatum,21,165.077224,-21.321421
92,89391,Croton insularis,21,165.077224,-21.321421
92,89392,Diospyros fasciculosa,21,165.077224,-21.321421
92,89393,Diospyros minimifolia,21,165.077224,-21.321421
92,89394,Diospyros samoensis,21,165.077224,-21.321421
92,89395,Dysoxylum bijugum,21,165.077224,-21.321421
92,89396,Ficus habrophylla,21,165.077224,-21.321421
92,89397,Fontainea pancheri,21,165.077224,-21.321421
92,89398,Garcinia densiflora,21,165.077224,-21.321421
92,89399,Gardenia urvillei,21,165.077224,-21.321421
92,89400,Geijera balansae,21,165.077224,-21.321421
92,89401,Ixora cauliflora,21,165.077224,-21.321421
92,89402,Meryta denhamii,21,165.077224,-21.321421
92,89403,Mimusops elengi,21,165.077224,-21.321421
92,89404,Picrella trifoliata,21,165.077224,-21.321421
92,89405,Pisonia artensis,21,165.077224,-21.321421
92,89406,Pittosporum gracile,21,165.077224,-21.321421
92,89407,Pleurostylia opposita,21,165.077224,-21.321421
92,89408,Huberantha nitidissima,21,165.077224,-21.321421
92,89409,Premna serratifolia,21,165.077224,-21.321421
92,89410,Psydrax odorata,21,165.077224,-21.321421
92,89411,Rauvolfia semperflorens,21,165.077224,-21.321421
92,89412,Sarcomelicope leiocarpa,21,165.077224,-21.321421
92,89413,Plerandra veitchii,21,165.077224,-21.321421
92,89414,Stenocarpus trinervis,21,165.077224,-21.321421
92,89415,Storckiella pancheri,21,165.077224,-21.321421
93,89416,Acronychia laevis,21,165.077224,-21.321421
93,89417,Alectryon carinatum,21,165.077224,-21.321421
93,89418,Alstonia balansae,21,165.077224,-21.321421
93,89419,Antirhea rhamnoides,21,165.077224,-21.321421
93,89420,Arytera chartacea,21,165.077224,-21.321421
93,89421,Arytera collina,21,165.077224,-21.321421
93,89422,Cerbera manghas,21,165.077224,-21.321421
93,89423,Cleistanthus stipitatus,21,165.077224,-21.321421
93,89424,Codiaeum peltatum,21,165.077224,-21.321421
93,89425,Cordia subcordata,21,165.077224,-21.321421
93,89426,Croton insularis,21,165.077224,-21.321421
93,89427,Cryptocarya odorata,21,165.077224,-21.321421
93,89428,Diospyros fasciculosa,21,165.077224,-21.321421
93,89429,Drypetes deplanchei,21,165.077224,-21.321421
93,89430,Dysoxylum bijugum,21,165.077224,-21.321421
93,89431,Elattostachys apetala,21,165.077224,-21.321421
93,89432,Erythroxylum novocaledonicum,21,165.077224,-21.321421
93,89433,Eugenia gacognei,21,165.077224,-21.321421
93,89434,Fontainea pancheri,21,165.077224,-21.321421
93,89435,Garcinia pedicellata,21,165.077224,-21.321421
93,89436,Phyllanthus billardierei,21,165.077224,-21.321421
93,89437,Heritiera littoralis,21,165.077224,-21.321421
93,89438,Ixora cauliflora,21,165.077224,-21.321421
93,89439,Ixora opuloides,21,165.077224,-21.321421
93,89440,Denhamia fournieri,21,165.077224,-21.321421
93,89441,Meryta denhamii,21,165.077224,-21.321421
93,89442,Morinda citrifolia,21,165.077224,-21.321421
93,89443,Ormocarpum orientale,21,165.077224,-21.321421
93,89444,Osmanthus austrocaledonicus,21,165.077224,-21.321421
93,89445,Tabernaemontana cerifera,21,165.077224,-21.321421
93,89446,Huberantha nitidissima,21,165.077224,-21.321421
93,89447,Premna serratifolia,21,165.077224,-21.321421
93,89448,Myrsine asymmetrica,21,165.077224,-21.321421
93,89449,Dallachya vitiensis,21,165.077224,-21.321421
93,89450,Santalum austrocaledonicum,21,165.077224,-21.321421
93,89451,Polyscias nothisii,21,165.077224,-21.321421
93,89452,Sarcomelicope leiocarpa,21,165.077224,-21.321421
93,89453,Semecarpus atra,21,165.077224,-21.321421
93,89454,Stenocarpus milnei,21,165.077224,-21.321421
93,89455,Terminalia novocaledonica,21,165.077224,-21.321421
93,89456,Xylocarpus granatum,21,165.077224,-21.321421
94,89457,Acacia spirorbis,21,164.949635379,-21.2943685055
94,89458,Alectryon carinatum,21,164.949635379,-21.2943685055
94,89459,Casearia silvana,21,164.949635379,-21.2943685055
94,89460,Diospyros fasciculosa,21,164.949635379,-21.2943685055
94,89461,Diospyros minimifolia,21,164.949635379,-21.2943685055
94,89462,Drypetes deplanchei,21,164.949635379,-21.2943685055
94,89463,Dysoxylum bijugum,21,164.949635379,-21.2943685055
94,89464,Erythroxylum novocaledonicum,21,164.949635379,-21.2943685055
94,89465,Fontainea pancheri,21,164.949635379,-21.2943685055
94,89466,Gardenia urvillei,21,164.949635379,-21.2943685055
94,89467,Guioa gracilis,21,164.949635379,-21.2943685055
94,89468,Mimusops elengi,21,164.949635379,-21.2943685055
94,89469,Ochrosia elliptica,21,164.949635379,-21.2943685055
94,89470,Planchonella cinerea,21,164.949635379,-21.2943685055
94,89471,Pleurostylia opposita,21,164.949635379,-21.2943685055
94,89472,Psydrax odorata,21,164.949635379,-21.2943685055
94,89473,Santalum austrocaledonicum,21,164.949635379,-21.2943685055
94,89474,Sarcomelicope leiocarpa,21,164.949635379,-21.2943685055
95,89475,Alectryon carinatum,21,164.961621,-21.344843
95,89476,Alstonia balansae,21,164.961621,-21.344843
95,89477,Arytera collina,21,164.961621,-21.344843
95,89478,Casearia deplanchei,21,164.961621,-21.344843
95,89479,Diospyros fasciculosa,21,164.961621,-21.344843
95,89480,Drypetes deplanchei,21,164.961621,-21.344843
95,89481,Dysoxylum bijugum,21,164.961621,-21.344843
95,89482,Fontainea pancheri,21,164.961621,-21.344843
95,89483,Gardenia urvillei,21,164.961621,-21.344843
95,89484,Guioa gracilis,21,164.961621,-21.344843
95,89485,Denhamia fournieri,21,164.961621,-21.344843
95,89486,Mimusops elengi,21,164.961621,-21.344843
95,89487,Morinda citrifolia,21,164.961621,-21.344843
95,89488,Planchonella cinerea,21,164.961621,-21.344843
95,89489,Pleurostylia opposita,21,164.961621,-21.344843
95,89490,Huberantha nitidissima,21,164.961621,-21.344843
95,89491,Psydrax odorata,21,164.961621,-21.344843
95,89492,Santalum austrocaledonicum,21,164.961621,-21.344843
96,89493,Diospyros minimifolia,21,164.949052,-21.305089
