"","X","Y","Presence","alizes","altitude","cti","ensoleillement","pente","substrat"
"1458",165.071129536719,-21.2531255913628,0,0.693989173570517,0.201120797011208,0.227192627169509,0.746414988327959,0.251210094462953,0.00392156862745098
"1489",165.026134045529,-20.8055570568403,0,0.128147162208368,0.336239103362391,0.21618282278919,0.71008001115988,0.243532692272357,0.00784313725490196
"14971",166.689573494196,-22.2378991798914,0,0.423327225964326,0.0423412204234122,0.428111185265087,0.839950670131094,0.0580084275920443,0.00392156862745098
"17851",166.234411974285,-21.9720484493393,0,0.554592428586537,0.0087173100871731,0.405934710694027,0.818716341714869,0.0219893706400269,0.00784313725490196
"18010",166.251246984969,-21.6823381844591,0,0.108115576960388,0.512453300124533,0.363854445626684,0.740097652821612,0.207952411062584,0.00392156862745098
"18371",165.476907332926,-21.1369078066055,0,0.0135794200514987,0.0460772104607721,0.2708351764748,0.844964622882487,0.176493011059577,0.00392156862745098
"18641",164.471171851508,-20.7164595881214,0,0.609482815637609,0.0348692403486924,0.311726085730868,0.832908251820072,0.0226282572764354,0.00784313725490196
"18791",164.658439301045,-20.6932335499192,0,0.356635537756427,0.12640099626401,0.250135225198618,0.80298259923749,0.132173223054931,0.00784313725490196
"19061",166.123947632552,-21.8289453958275,0,0.451161306183879,0.0678704856787049,0.236744037515279,0.827758152653008,0.107731738850564,0.00784313725490196
"193111",165.881700178085,-21.6124825828559,0,0.227318221400912,0.597758405977584,0.320213651997131,0.903039513854155,0.0179860292846998,0.00784313725490196
"202101",167.236448557875,-20.7061937171942,0,0.0253239435102666,0.0205479452054795,0.38579073612354,0.824217378896571,0.00464634877328907,0
"20314",167.235461770265,-21.006832474353,0,0.182174941621601,0.0199252801992528,0.576432312708138,0.825360377048216,0,0
"21510",163.600329364985,-19.5940528014621,0,0.0183592383411301,0.0554171855541719,0.261096443161258,0.797349090046221,0.100748967440219,0.00392156862745098
"22481",165.057740221671,-20.9490638475842,0,0.370561643176828,0.210460772104608,0.292301136708439,0.835784215924605,0.176615859820604,0.00784313725490196
"23461",165.412346190475,-21.2996347794088,0,0.309869594887638,0.192403486924035,0.397684027068245,0.798366384831123,0.125479047528804,0.00784313725490196
"24491",163.995594457277,-20.0650767258606,0,0.0057697525311888,0.0024906600249066,0.486134016530374,0.823543350997772,0.0116097643145001,0.00784313725490196
"27810",165.701017365051,-21.3880581581765,0,0.158728279158083,0.0298879202988792,0.272828211938152,0.769870269613093,0.114179922640207,0.00784313725490196
"2869",164.310375368581,-20.4382546908566,0,0.173810232317362,0.0803237858032379,0.384054792655077,0.836503561498696,0.0284620833714863,0.00784313725490196
"302121",164.672065168062,-20.5629575355383,0,0.187672371585404,0.531755915317559,0.246978901892,0.844040284125708,0.120170327757154,0.00784313725490196
"30441",167.229120044614,-20.8429922055742,0,0.0890387037315625,0.0174346201743462,0.525168222360759,0.824999576154033,0,0
"310111",164.616311275376,-20.5324753276189,0,0.178915226497405,0.298879202988792,0.26564913934867,0.862474328310506,0.15202003642033,0.00784313725490196
"32351",164.67663559647,-20.5975429978939,0,0.219116096172959,0.123910336239103,0.258814446371701,0.739522382644787,0.188884658528278,0.00784313725490196
"33481",166.069312720627,-21.6113375088621,0,0.139071535562925,0.410958904109589,0.235186505051881,0.869251157969745,0.170594960801527,0.00392156862745098
"341161",168.108035376044,-21.5198898307085,0,0.00865462901172322,0.0491905354919054,0.325645712727634,0.828887033349619,0.0173611261381923,0
"34514",166.16423547927,-21.8263913512397,0,0.41611503540781,0.474470734744707,0.374887531793952,0.797380354729744,0.269750823534664,0.00392156862745098
"348111",164.97360921492,-20.765288605107,0,0.114235328805832,0.420298879202989,0.214950796424131,0.895668848597773,0.298768414596498,0.00784313725490196
"38251",164.201435402134,-20.1126041618977,0,0.0216365716695479,0.110834371108344,0.263115317591436,0.829183370978806,0.0761220142550119,0.00784313725490196
"384111",166.633782538666,-21.9340382714371,0,0.0121369815962914,0.0821917808219178,0.267145375828727,0.796998925590762,0.201523047505722,0.00392156862745098
"39261",166.215235974981,-21.8296331905718,0,0.353545628693461,0.0691158156911582,0.510540580956155,0.805309594177317,0.0175786372059697,0.00392156862745098
"420121",165.497611486923,-21.5388711902958,0,0.55299456785678,0.0074719800747198,0.507798520789758,0.822717318720113,0.00891847873809115,0.00784313725490196
"4298",166.525937950818,-21.890090501711,0,0.0707395075976382,0.0927770859277709,0.363992647840683,0.760699467681697,0.226176375591029,0.00392156862745098
"43781",166.065293797592,-21.7835305988963,0,0.412558242213435,0.232876712328767,0.286923826344128,0.783826502021471,0.0923852578905273,0.00784313725490196
"45514",166.244340881005,-21.8430063235773,0,0.347775881750713,0.308841843088418,0.186769777248259,0.522112028000779,0.478997189663757,0.00392156862745098
"4638",166.273891680513,-22.1117158720863,0,0.683372332969107,0.0547945205479452,0.44418630498118,0.805173189908585,0.101207106762862,0.00784313725490196
"46751",164.723272214308,-20.9468352570499,0,0.589621118987828,0.289539227895392,0.224317211980823,0.87910385231827,0.154456568483325,0.00392156862745098
"47710",164.435193591419,-20.7857256600817,0,0.760418724359202,0.012453300124533,0.427401243430624,0.823236828172716,0.00197339139161604,0.00784313725490196
"48410",166.225324683864,-21.9610121992759,0,0.560217268120909,0.0336239103362391,0.25632447834103,0.65717655669599,0.268638332336421,0.00392156862745098
"48681",166.854180255857,-22.3335414689099,0,0.267448535722606,0.0255292652552927,0.305638680864638,0.822732725440447,0.00314133845101303,0.00392156862745098
"48851",166.311818681846,-21.8602200196653,0,0.317424588996149,0.205479452054795,0.205552626036717,0.750172745434373,0.300106748588112,0.00392156862745098
"52761",165.442565958811,-21.1597029520136,0,0.0582525374340929,0.255292652552927,0.291193667903553,0.837559985485451,0.149222161582414,0.00784313725490196
"52961",166.343875291862,-22.0315276084256,0,0.492465034863066,0.455790784557908,0.192101783545181,0.580183115639813,0.467181689976801,0.00392156862745098
"531131",165.544007270669,-21.6848771126617,0,0.723573230156984,0.0734744707347447,0.26996176596247,0.812570929736266,0.0731406540109665,0.00784313725490196
"533111",164.426637961298,-20.517356519436,0,0.304884692000088,0.0672478206724782,0.264169906206459,0.745227188207142,0.157145432129248,0.00784313725490196
"54961",164.286255326945,-20.3760961876691,0,0.0865214499280663,0.14134495641345,0.206477657232403,0.821930802423896,0.269908294690641,0.00392156862745098
"55281",165.453386706704,-21.5838012749429,0,0.666035002058472,0.341220423412204,0.249020046687235,0.816114475413098,0.183897268368965,0.00784313725490196
"553111",167.208908982048,-20.9556410266401,0,0.121447526240429,0.0230386052303861,0.488497499574249,0.825826575380667,0,0
"571121",164.695180138303,-20.6505727801609,0,0.258616969799282,0.176214196762142,0.276305060567378,0.818341487828917,0.153848076095772,0.00784313725490196
"57371",166.12261956748,-21.526498912059,0,0.0118895005077124,0.105230386052304,0.430968051357943,0.816182161841344,0.0973290378785705,0.00392156862745098
"57791",165.86031766626,-21.5650717938824,0,0.213081267992372,0.321295143212951,0.367447359688876,0.8725018470337,0.0492415446189282,0.00784313725490196
"598121",166.285680257338,-21.9184407138917,0,0.422245221301978,0.419053549190536,0.29294056526194,0.580756774235013,0.339877155794551,0.00392156862745098
"61081",165.868322601943,-21.6631203019037,0,0.327751532243838,0.153175591531756,0.22757217754706,0.798394039571807,0.223880288210179,0.00784313725490196
"63261",166.59101300226,-22.1259711712254,0,0.318951963152855,0.317559153175592,0.214017254017807,0.740829568732377,0.240848849253333,0.00392156862745098
"6548",164.93011424709,-20.8618263281306,0,0.285210299249343,0.129514321295143,0.346807406722666,0.779623561606994,0.121230458277509,0.00784313725490196
"65981",165.987596293583,-21.6934629466636,0,0.315356542656152,0.339352428393524,0.205964083912446,0.721927263390648,0.309453618366755,0.00784313725490196
"66061",164.827504774356,-20.9557783629857,0,0.527815564425773,0.153175591531756,0.329418545386012,0.842691648158726,0.201025882062456,0.00784313725490196
"66471",165.224650117302,-20.9629042128925,0,0.156893399760555,0.0168119551681196,0.274519099423841,0.796685505196352,0.0673014324028868,0.00784313725490196
"6668",165.666356597048,-21.3441788702085,0,0.105400502672162,0.0330012453300125,0.27874417125197,0.840825501100356,0.0223172441507514,0.00784313725490196
"68771",163.570001014162,-22.742658122254,0,0,0,0,0,0,0
"697111",166.514159961859,-20.6943437358588,0,0.103463084844594,0.0012453300124533,0.399660879781325,0.82243007041129,0.00223610500695257,0
"719101",165.271456688349,-21.2732738475641,0,0.423397795074348,0.0828144458281445,0.324905733571322,0.844777357097673,0.0865929065394263,0.00784313725490196
"72510",167.819922228338,-21.1128104971661,0,0.0206466369981106,0.0485678704856787,0.370707420531437,0.829642220499048,0.00992283842176242,0
"73491",164.870450729137,-20.9469349501573,0,0.481724773978008,0.074719800747198,0.353585192905635,0.829886020567263,0.00288406750605854,0.00784313725490196
"736111",165.190208062808,-20.8284358027365,0,0.0888937688108634,0.353673723536737,0.2239449705577,0.888352525873782,0.228904730406192,0.00784313725490196
"7409",167.117403402375,-20.9807433263599,0,0.30356239470346,0.0193026151930262,0.553710853488173,0.824963218872575,0.00296008693913049,0
"743121",166.830718454891,-22.2392485501896,0,0.233437938855952,0.239103362391034,0.242956419777183,0.795598396695458,0.221313599479328,0.00392156862745098
"75710",166.318186748559,-22.1345322765719,0,0.638289153860689,0.0348692403486924,0.225050015766731,0.718322026369214,0.193361121601596,0.00784313725490196
"76314",165.974611367628,-21.6693010432063,0,0.263121204881302,0.255292652552927,0.272077259808483,0.841198356625093,0.220556898944974,0.00784313725490196
"7649",164.203275074118,-20.4433911893007,0,0.148383728023293,0.342465753424658,0.291211377328379,0.873496386286059,0.00638636910046918,0.00392156862745098
"796111",165.172539080727,-21.428156033149,0,0.736350118308494,0.0566625155666252,0.250616547518623,0.781758842796723,0.0878661052523843,0.00784313725490196
"80351",164.600236578042,-20.7236845926046,0,0.474703243824006,0.170610211706102,0.278490189856484,0.827677509108498,0.0712566803759202,0.00784313725490196
"8088",164.786805993667,-20.8546739026182,0,0.378229657910668,0.155666251556663,0.246330580459222,0.616308458270124,0.348608718799793,0.00784313725490196
"83210",164.295338623268,-20.4310469209284,0,0.172180402267588,0.0734744707347447,0.394070312065256,0.774029375007373,0.171700390853431,0.00784313725490196
"86691",165.526284965578,-21.6089638815361,0,0.656977449909138,0.199875466998755,0.223372963769188,0.851941804369333,0.196030102046472,0.00784313725490196
"87761",167.162952617055,-20.9462992420681,0,0.197094241923785,0.0174346201743462,0.504724561575327,0.824984942992879,0,0
"89712",167.141160196886,-20.8801767701315,0,0.226480429878956,0.0168119551681196,0.263901001567208,0.816945729215222,0.0671282539926227,0
"9198",164.53109599655,-20.3694144601291,0,0.0524403252198757,0.23972602739726,0.250891139020588,0.808450889080574,0.159290198384805,0.00784313725490196
"9329",165.05066192725,-20.8242325034674,0,0.143398852648067,0.48692403486924,0.390521251729627,0.861256810624526,0.0784737081632774,0.00784313725490196
"93751",165.182149953974,-20.7871817306431,0,0.0101995775248857,0.0186799501867995,0.254974230115198,0.787037030471334,0.105595580739805,0.00784313725490196
"95361",166.137980531908,-21.7523857602461,0,0.303972520911292,0.512453300124533,0.27888258338372,0.722834390455672,0.285545374091181,0.00392156862745098
"95810",165.545339835743,-21.5944659456562,0,0.617271499422736,0.0049813200498132,0.464811487371081,0.822130574082119,0.00315484324928975,0.00784313725490196
"971101",165.676661506922,-21.5032344247761,0,0.336568709221922,0.194271481942715,0.343215675833253,0.832505807656702,0.0991214016815854,0.00784313725490196
"99213",167.210468365738,-20.8319772161515,0,0.115395048904256,0.0180572851805729,0.38579073612354,0.823931935559168,0.00330554154161604,0
"1000111",166.106150924375,-21.7144035171736,0,0.272298903347777,0.156911581569116,0.219406396109911,0.734640837439697,0.1699820646883,0.00784313725490196
"71261",164.584993839114,-20.6614529429956,0,0.422262884213726,0.0579078455790785,0.367279349154211,0.772169287495912,0.0875927515738384,0.00784313725490196
"81251",167.122861180456,-20.7617122340742,0,0.196224494837973,0.014321295143213,0.504724561575327,0.824483741107534,0,0
"1040",164.482574993667,-20.5159936710123,0,0.278871184769794,0.14134495641345,0.227230259697265,0.866597076423328,0.13000304995966,0.00784313725490196
"16281",165.560598444779,-21.2369147892706,0,0.0571176368905924,0.207970112079701,0.265413382630672,0.826741373574226,0.117351506749924,0.00784313725490196
"17401",165.790679981171,-21.7407519885523,0,0.524181131454212,0.00560398505603985,0.325844829256336,0.822579173943226,0.0163019909642383,0.00784313725490196
"35301",164.545027678799,-20.670136083842,0,0.472893263079331,0.153175591531756,0.225930277231122,0.662766166403796,0.320861374815822,0.00784313725490196
"40281",164.696775827043,-20.7536763613655,0,0.333043912859887,0.199252801992528,0.262631266340666,0.729242296849339,0.215843412929916,0.00784313725490196
"4740",165.69741303317,-21.3924707623226,0,0.170370311473618,0.0236612702366127,0.416783145573991,0.830996722623144,0.0452749978626745,0.00784313725490196
"49261",164.415284243706,-20.5884281935834,0,0.423454552997924,0.177459526774595,0.254978409386789,0.660054325771943,0.255014211126453,0.00784313725490196
"55291",165.567016479162,-21.5597500142022,0,0.537672294550898,0.105853051058531,0.250430942059724,0.835764361238987,0.214567756102842,0.00784313725490196
"67201",165.791534562876,-21.5629550677249,0,0.292807799897808,0.2359900373599,0.542738376300698,0.836313201477163,0.02658480311474,0.00784313725490196
"80201",165.19101099014,-21.4560641809485,0,0.753411665687411,0.0149439601494396,0.539840671663523,0.82203716681114,0.0352583252054224,0.00784313725490196
"85381",164.733611899826,-20.8339622507686,0,0.422902793348224,0.233499377334994,0.382185036161958,0.851076062720436,0.190927835388127,0.00392156862745098
"87291",164.288562612312,-20.3502179804679,0,0.0475579882746879,0.0323785803237858,0.264803876898429,0.844458457325738,0.0990744792252723,0.00784313725490196
"89301",166.20989788591,-21.6490881937688,0,0.0661647309179201,0.38107098381071,0.276516543159967,0.851879403928817,0.229467553121459,0.00392156862745098
"10310",164.091465414469,-20.3277646513888,0,0.0381609099789069,0.012453300124533,0.31847881536772,0.821881294636379,0.0132221649801157,0.00784313725490196
"10871",166.025559577647,-21.9222036870857,0,0.688491771119037,0.0062266500622665,0.347067781067846,0.820145685689626,0.0172932207357623,0.00784313725490196
"123151",166.931560483125,-22.3468562709584,0,0.132909325324092,0.051681195516812,0.331320171210445,0.833226700349152,0.115236721893942,0.00392156862745098
"12761",164.261398692095,-20.3979404835293,0,0.146276545402982,0.0691158156911582,0.273897742880372,0.838215125647606,0.179415357583284,0.00784313725490196
"13091",165.675431480046,-21.345172269176,0,0.101995818236863,0.105853051058531,0.436575908663336,0.754136656062245,0.232654977356498,0.00784313725490196
"143121",166.127066977045,-21.7921198688666,0,0.382419234547731,0.463885429638854,0.307399432794603,0.86941560375875,0.248660166463868,0.00392156862745098
"152121",166.474940976248,-21.8952941922527,0,0.154436219115628,0.343088418430884,0.326883883957773,0.727502691180155,0.311309086419776,0.00392156862745098
"15514",165.89493634638,-21.6887777489153,0,0.354790203675933,0.0479452054794521,0.291259658411149,0.841293182087902,0.189513385276037,0.00784313725490196
"17471",166.33446242935,-22.125851700196,0,0.608432835319925,0.0398505603985056,0.246207835825082,0.826225860844052,0.0786092413625856,0.00784313725490196
"182121",165.624290534095,-21.26979486779,0,0.0028848762655944,0.00062266500622665,0.387899035515717,0.819799775809657,0.00315484324928975,0.00784313725490196
"18381",165.085817702959,-21.2747908745189,0,0.684157204536628,0.148194271481943,0.235700536374204,0.666016533151427,0.243571243853576,0.00392156862745098
"20471",164.680493000878,-20.811146294147,0,0.429415042880157,0.0940224159402242,0.282486928421635,0.825827735719437,0.158304285827307,0.00784313725490196
"2089",166.601146590006,-20.4737006905654,0,0.00900462359729794,0.00560398505603985,0.330688776781784,0.821533450858461,0.0132093168257399,0
"2099",164.788775188984,-20.6335108904103,0,0.0807765328573628,0.245952677459527,0.231056354214145,0.75893543043508,0.139510048314945,0.00784313725490196
"21361",167.1825463928,-20.767557657374,0,0.16270559821861,0.0136986301369863,0.417996279341445,0.823283177260248,0.00315484324928975,0
"216121",168.047530674362,-21.6178084081623,0,0.122607239460772,0.0417185554171856,0.532464887057762,0.828498126471898,0.00144203390132283,0
"22210",166.590933840904,-22.2519842563402,0,0.521586169092722,0.270859277708593,0.196486736365976,0.807512561795292,0.119627094028502,0.00392156862745098
"225111",165.784104225636,-21.5464804378145,0,0.269336348830732,0.409713574097136,0.281434896986489,0.90116904775703,0.129587533766326,0.00784313725490196
"22710",166.554690730059,-21.9358961072224,0,0.108115576960388,0.228518057285181,0.224809640858208,0.612755436493338,0.338194135361112,0.00392156862745098
"23115",165.192405837841,-20.8287290012066,0,0.0906862104492465,0.308219178082192,0.313329952766979,0.857333318463807,0.199691572164992,0.00784313725490196
"24361",164.878669151354,-20.8290938844827,0,0.266596451548542,0.179950186799502,0.243296562867809,0.598242821644779,0.32006999494179,0.00392156862745098
"24913",164.907185477468,-20.69968819168,0,0.038698346025135,0.0305105853051059,0.314030066634001,0.764605296907807,0.0632728823280463,0.00784313725490196
"26413",166.495892991739,-22.1230437245671,0,0.425377581880252,0.113947696139477,0.372765759498836,0.783545957892208,0.26151130094712,0.00392156862745098
"2658",166.468747694348,-21.966247905446,0,0.227873241260958,0.539227895392279,0.203657412245411,0.762235304970227,0.296572777716784,0.00392156862745098
"268111",166.534700989175,-22.1918009902574,0,0.477613002192072,0.0902864259028643,0.293745752505139,0.683914049581662,0.129510259769703,0.00784313725490196
"27471",165.804247349219,-21.5386373216836,0,0.240572462122959,0.306973848069738,0.251357309095645,0.816728874791776,0.128357660500995,0.00784313725490196
"29112",164.57718687059,-20.5790864652875,0,0.291853149781382,0.35865504358655,0.21890944445916,0.559859266378391,0.400913059369967,0.00784313725490196
"30213",165.857834290931,-21.6646355717936,0,0.339001128775612,0.293275217932752,0.268297060945383,0.806958822348976,0.360493842908172,0.00784313725490196
"321131",166.797555768939,-22.2339666288374,0,0.291032952390364,0.143835616438356,0.29770550737922,0.819521036651814,0.0832085769239004,0.00392156862745098
"33281",165.809350354082,-21.5939589316235,0,0.302650223614664,0.247820672478207,0.359175760621705,0.812808541331041,0.110686724194509,0.00784313725490196
"3378",165.0369546425,-21.2275323444362,0,0.735452226115644,0.0379825653798257,0.265693660995351,0.811313315899458,0.103171092486895,0.00784313725490196
"33810",164.012552404966,-20.2482014057035,0,0.0518853087988703,0.11145703611457,0.220489552622525,0.822952480710818,0.220927760980348,0.00392156862745098
"34351",164.433398364665,-20.7246502615248,0,0.65784337278197,0.0099626400996264,0.341823310473163,0.819840581056399,0.0188321947329771,0.00784313725490196
"35961",166.225855632071,-22.0364393971923,0,0.635856789331645,0.00435865504358655,0.38132551838807,0.821620734119265,0.00690686942577543,0.00784313725490196
"361131",165.327221614225,-21.5498094402244,0,0.722070727140808,0.0217932752179328,0.452236421737434,0.827600217653768,0.0210008457431082,0.00784313725490196
"37891",166.374602561416,-21.9569464184681,0,0.348475877799943,0.301992528019925,0.260712293676613,0.755235819193692,0.303947746454128,0.00392156862745098
"380111",165.288874074168,-21.2705965372184,0,0.40592598392598,0.107098381070984,0.238659785079336,0.749325053499675,0.254587030754557,0.00784313725490196
"38610",168.045404483802,-21.643389081289,0,0.135649222606282,0.0410958904109589,0.284996018051095,0.722808734076204,0.216627238136629,0.00784313725490196
"3899",167.010874477491,-22.2552383021142,0,0.00348235387420837,0.0398505603985056,0.211745428697466,0.786762868205306,0.279422050487044,0.00392156862745098
"391111",166.69046831872,-22.0340008084906,0,0.0807765328573628,0.275217932752179,0.259251934048575,0.82431168865326,0.0866678932561193,0.00392156862745098
"40651",165.912752909197,-21.7001994105249,0,0.361839796400001,0.229140722291407,0.25003083882599,0.879500301397996,0.141941227573458,0.00784313725490196
"42371",164.427887666385,-20.4612322536728,0,0.206551438085662,0.0174346201743462,0.342964728703443,0.803008126690428,0.0515473078582359,0.00784313725490196
"42471",164.917147158533,-20.7617886843716,0,0.116752616999733,0.132627646326276,0.35194817794827,0.799092885827629,0.143722240393918,0.00784313725490196
"42771",166.785614341891,-22.3092684709641,0,0.376684730891508,0.105853051058531,0.426498368099402,0.836092350331286,0.0158221165505222,0.00392156862745098
"428121",166.860816992058,-22.0982449273145,0,0.0944760949272007,0.275217932752179,0.234257580836082,0.842225707679335,0.288040407371958,0.00392156862745098
"432111",165.37667516449,-21.0042501416467,0,0.0223365574016569,0.0367372353673724,0.259948460230395,0.750971960993794,0.146414074656513,0.00784313725490196
"44112",164.345606306233,-20.6109550637982,0,0.458405411035765,0.0510585305105853,0.295048482985479,0.814728257362623,0.0727722690712831,0.00392156862745098
"4609",166.831450150607,-22.0508832267306,0,0.0432731433390959,0.191780821917808,0.236185579963435,0.810683832116772,0.128425519635833,0.00392156862745098
"47410",165.405673664694,-21.2035104293357,0,0.155426126274742,0.220423412204234,0.205587224298796,0.7004828491938,0.310633721939346,0.00784313725490196
"47581",167.87947493506,-21.5746584068367,0,0.298672877041813,0.0342465753424658,0.283437474165804,0.83855993965207,0.0454765489839314,0
"47671",163.971133467655,-20.0655835132256,0,0.0346185160468929,0.00062266500622665,0.347340521476914,0.809154441154741,0.0117348778148349,1
"48110",166.001222986415,-21.5277759128585,0,0.0517828047592358,0.0155666251556663,0.42096211183059,0.814876909651704,0.0631649246135313,0.00784313725490196
"48971",164.941157956604,-20.8257947967269,0,0.218158158333862,0.0821917808219178,0.227943273964268,0.732145915694555,0.105192051411827,0.00784313725490196
"490111",164.680196679864,-20.8033233318936,0,0.414990661767125,0.0660024906600249,0.430137464066852,0.831646834650629,0.0865085429241012,0.00784313725490196
"50461",165.812998765581,-21.5293552562124,0,0.21753589835495,0.165628891656289,0.29886100918226,0.80403044961,0.127353221925148,0.00784313725490196
"506121",165.632386844059,-21.2981927724005,0,0.0336285779364151,0.0217932752179328,0.400373035293891,0.812249193580671,0.0423909988682425,0.00784313725490196
"51710",165.399479120157,-21.2446951739662,0,0.221343438866572,0.392901618929016,0.201078858923745,0.641937182997865,0.342067098201412,0.00784313725490196
"51891",164.872268466532,-21.0717321299929,0,0.702665294865529,0.00684931506849315,0.278109036470652,0.837696002974593,0.0408675280733715,0.00784313725490196
"52351",166.651232721149,-22.1941094858162,0,0.373517127026709,0.218555417185554,0.230678654929491,0.761225036681209,0.167602894948517,0.00392156862745098
"531141",166.576218022075,-22.07978267096,0,0.250909805028967,0.412826899128269,0.22825799792357,0.797738899409652,0.352901592068313,0.00392156862745098
"54661",165.584355646352,-21.567456262955,0,0.539549570439087,0.102117061021171,0.256517450004653,0.744235872118033,0.146414074656513,0.00784313725490196
"54971",168.003767398405,-21.5901593774026,0,0.186074510855648,0.039227895392279,0.33524983151238,0.829438065338805,0.011640277198207,0
"55941",165.498273488931,-21.1918209802592,0,0.0883988152313066,0.270859277708593,0.249732011365481,0.870369144374571,0.0704401166956933,0.00784313725490196
"57910",164.596533101563,-20.4578018292286,0,0.0843790171431489,0.63387297633873,0.362243536804192,0.925463576289148,0.165321499307628,0.00784313725490196
"59371",164.718450148188,-20.7166971217144,0,0.266614031923319,0.295765877957659,0.344728724816835,0.808225976749003,0.126318071159044,0.00784313725490196
"604111",164.537906714067,-20.3524567202402,0,0.0212441135320244,0.155666251556663,0.26324960770189,0.863027680977232,0.136200192913555,0.00784313725490196
"60510",167.356488443478,-20.9924317085354,0,0.0439731290712049,0.026774595267746,0.417996279341445,0.826168488538206,0.00197339139161604,0
"61871",165.104917200096,-20.8030956513074,0,0.0882962905574294,0.219178082191781,0.234251397804138,0.880644653278205,0.147364634028378,0.00784313725490196
"61915",164.315805096576,-20.3458958620343,0,0.011044538586419,0.0074719800747198,0.479502180434765,0.82626234705204,0.0259332961028698,0.00784313725490196
"62751",165.958409217345,-21.5527857259379,0,0.065259713033259,0.288293897882939,0.281296732939355,0.883128422878503,0.149337522111638,0.00784313725490196
"63961",165.400647375625,-21.4147974068708,0,0.488385232397148,0.437110834371108,0.308756150303858,0.811883880257938,0.122182650064925,0.00392156862745098
"66481",164.898706411158,-21.049353147892,0,0.643157679619432,0.0435865504358655,0.308137312773404,0.792287047699142,0.0850799895009106,0.00784313725490196
"67581",164.675325509088,-20.8651601788827,0,0.528200847005399,0.024906600249066,0.287895153945664,0.80428707786795,0.0759813275577712,0.00784313725490196
"68591",164.118948406538,-20.1738462565094,0,0,0.0024906600249066,0.435433269093413,0.818959303760639,0.00330554154161604,1
"6888",166.209438597638,-21.6827814486155,0,0.126747156353746,0.24346201743462,0.303082550575484,0.817956964453215,0.346573893833463,0.00392156862745098
"6989",164.450772275615,-20.5422776562357,0,0.352555707778185,0.0946450809464508,0.248596299081346,0.860400545075584,0.0550613860377296,0.00784313725490196
"71371",166.99324443733,-22.2598697858902,0,0.0358134691147206,0.112079701120797,0.227277395774119,0.74916292838821,0.228507294164168,0.00392156862745098
"71410",164.922773795113,-20.9721702639058,0,0.489644086275565,0.369240348692403,0.379513279358772,0.80314014745714,0.150201705821103,0.00784313725490196
"72217",165.225275467779,-21.382718940722,0,0.610575219958276,0.0535491905354919,0.271410312946147,0.843010290077602,0.0474869446617202,0.00784313725490196
"72741",165.980794103113,-21.5723085553804,0,0.0933660414509471,0.184308841843088,0.297295633428341,0.855959155043886,0.0112323809213596,0.00784313725490196
"74781",168.114257905835,-21.4590703344194,0,0.0171642835537822,0.0305105853051059,0.299529788054062,0.828507215792262,0.0282720469488787,0
"74810",165.232682441994,-21.4122173416223,0,0.645048821718712,0.0280199252801993,0.340110954126559,0.842939187096311,0.0401413072049659,0.00784313725490196
"75213",168.004216625973,-21.5983493754929,0,0.18811443960093,0.0386052303860523,0.546309611584223,0.828979538134888,0.00942401505645197,0
"75371",166.161103842139,-21.9618480978592,0,0.620757255797589,0.00933997509339975,0.476192769837247,0.815291795225219,0.0168485713820395,0.00784313725490196
"75891",165.661676276753,-21.6203174435959,0,0.490817596926191,0.0448318804483188,0.255583277845074,0.820131890550917,0.0771957355839105,0.00784313725490196
"75912",166.614579432001,-21.9657826936114,0,0.0763218612262991,0.23785803237858,0.219685147800035,0.857247066615242,0.22311506494812,0.00392156862745098
"7708",166.899484620028,-22.251556945676,0,0.183737504040185,0.156911581569116,0.380540693166734,0.843375345547274,0.00363120992704545,0.00784313725490196
"77410",164.514910973696,-20.691373588148,0,0.533348347725397,0.0547945205479452,0.2652057358079,0.816286463404108,0.0322899554775742,0.00784313725490196
"775111",164.883651816757,-20.7742539377566,0,0.16432827506425,0.157534246575342,0.370235639927394,0.753421307210584,0.200595152135815,0.00784313725490196
"787111",166.205177703288,-22.0297667347938,0,0.648096251754048,0.00062266500622665,0.273579469402732,0.800047393392425,0.0531016189690028,1
"801111",167.122841144073,-20.7668519996584,0,0.204879129008257,0.0149439601494396,0.389042781924692,0.826631334780877,0.00661108249005783,0
"8036",165.079555346978,-21.3571576484581,0,0.803112293089444,0.0255292652552927,0.297585987845075,0.812760129419029,0.0254425962589895,0.00784313725490196
"82571",165.471304870308,-21.1324757950217,0,0.0230790101247552,0.0853051058530511,0.421641291172791,0.732096665760098,0.195192938610697,0.00392156862745098
"84771",165.005248777594,-20.7797632059466,0,0.103685748957531,0.108343711083437,0.2894481063854,0.834344815680509,0.0397737527092404,0.00784313725490196
"85391",164.621271869085,-20.6135805141565,0,0.31558970959862,0.280199252801993,0.245331142962462,0.691421248033306,0.163298594771138,0.00784313725490196
"8758",165.857909008614,-21.5865472921512,0,0.234922833985027,0.310709838107098,0.303986589996053,0.870947122008526,0.0518335595177951,0.00784313725490196
"87613",165.546557871824,-21.4688879560658,0,0.394538550652994,0.133250311332503,0.300595330559009,0.707776222995452,0.306102383129297,0.00784313725490196
"887111",165.342962738517,-21.012176726955,0,0.036658431036014,0.0012453300124533,0.287767924705022,0.832513027542381,0.060233666239809,0.00784313725490196
"901131",167.188205548646,-21.0442319987537,0,0.283778392855512,0.0205479452054795,0.613712216808549,0.826546501124143,0.00315484324928975,0
